cg21237418,cg14001567,cg18396533,cg14672994,cg06630737,cg06834875,cg17820591,cg17927917,cg08912400,cg04809787,cg26163537,cg23696834,cg23749760,cg24101359,cg27522780,cg20025656,cg02867079,cg09619786,cg12281657,cg09052983,cg26200580,cg23214764,cg24178740,cg13134662,cg02595219,cg01185080,cg07360076,cg08727202,cg15835825,cg18107072,cg04749104,cg14170423,cg05970437,cg26453588,cg14204735,cg14849559,cg12613383,cg07895149,cg01457653,cg18877506,cg21700166,cg13488201,cg02914379,cg03005261,cg17679246,cg00651216,cg00273068,cg14892066,cg13097407,cg12800028
0.78309,0.04742,0.79564,0.74412,0.82111,0.81895,0.74288,0.72106,0.81421,0.61812,0.77952,0.67646,0.71454,0.81841,0.69693,0.73564,0.83458,0.69944,0.824,0.65975,0.7503,0.71661,0.72603,0.5742,0.8465,0.50912,0.81738,0.74,0.05644,0.76368,0.69298,0.7431,0.74349,0.76902,0.83267,0.74922,0.66852,0.54837,0.62527,0.72679,0.60401,0.75945,0.68741,0.81722,0.71098,0.63385,0.74808,0.69226,0.88004,0.13001
0.76964,0.04402,0.82645,0.72564,0.87197,0.82684,0.8512,0.72656,0.76735,0.78202,0.80953,0.74495,0.81122,0.81951,0.72477,0.77752,0.87591,0.78406,0.8253,0.77128,0.78509,0.7724,0.78973,0.39112,0.83102,0.78833,0.77224,0.81149,0.06812,0.7597,0.82295,0.75514,0.87502,0.83307,0.83821,0.73029,0.70786,0.72588,0.27157,0.77522,0.71499,0.80686,0.73715,0.86645,0.57259,0.63229,0.76287,0.79613,0.79078,0.09496
0.17241,0.03235,0.3765,0.08715,0.08219,0.48685,0.13001,0.06726,0.47952,0.15055,0.35552,0.07273,0.15884,0.06176,0.05843,0.21713,0.21431,0.06276,0.14586,0.06762,0.1489,0.09885,0.27996,0.13846,0.46842,0.22268,0.14554,0.4238,0.53664,0.12027,0.06026,0.33476,0.06566,0.39933,0.23873,0.0243,0.191,0.04814,0.07925,0.04046,0.09749,0.12524,0.21909,0.20532,0.04419,0.0598,0.2462,0.0735,0.19423,0.51509
0.78703,0.58446,0.79255,0.75079,0.83586,0.81816,0.68394,0.81108,0.70825,0.75449,0.80315,0.73915,0.76376,0.85232,0.51776,0.74814,0.92023,0.76501,0.8113,0.74451,0.34728,0.80835,0.70789,0.38831,0.85613,0.77176,0.80376,0.76326,0.03943,0.76815,0.57285,0.74515,0.87772,0.81037,0.82481,0.78755,0.71725,0.79568,0.79499,0.81894,0.68247,0.79809,0.6924,0.84065,0.28273,0.21484,0.74138,0.81364,0.87353,0.1643
0.79244,0.05496,0.63563,0.76672,0.85691,0.8279,0.79035,0.78527,0.76983,0.81028,0.81562,0.73529,0.76738,0.79051,0.52829,0.75311,0.89453,0.77558,0.85202,0.75875,0.52878,0.79397,0.49378,0.62733,0.82045,0.84437,0.57303,0.79855,0.05504,0.81089,0.71992,0.78179,0.85358,0.76285,0.83955,0.65179,0.69177,0.82287,0.38841,0.80947,0.7699,0.78939,0.67625,0.84268,0.51278,0.65164,0.78976,0.58499,0.83743,0.11371
0.63469,0.04689,0.36997,0.48784,0.70904,0.80903,0.61906,0.47052,0.63045,0.31818,0.64122,0.59944,0.66211,0.73865,0.1379,0.65852,0.76059,0.42437,0.70978,0.53563,0.58253,0.51113,0.41367,0.36713,0.68166,0.37357,0.56754,0.58466,0.07159,0.5803,0.31332,0.64679,0.70886,0.66638,0.77057,0.53595,0.5085,0.14797,0.25342,0.63464,0.40136,0.65649,0.61293,0.69522,0.34966,0.56829,0.60633,0.44743,0.72089,0.21655
0.79426,0.04596,0.56767,0.76993,0.90805,0.83261,0.81639,0.7666,0.83199,0.79291,0.82349,0.75019,0.80345,0.85198,0.25404,0.59306,0.88993,0.79306,0.793,0.77108,0.35047,0.84253,0.71777,0.15958,0.86291,0.88797,0.82895,0.56332,0.05311,0.78633,0.80033,0.79833,0.81675,0.8145,0.84854,0.77977,0.72498,0.75242,0.75541,0.87297,0.72785,0.80909,0.21471,0.86351,0.61641,0.7373,0.76244,0.4719,0.92722,0.13611
0.16115,0.03461,0.26166,0.0861,0.05196,0.59091,0.26836,0.0492,0.28553,0.16195,0.25491,0.12946,0.1011,0.04641,0.05153,0.39745,0.12469,0.06175,0.08849,0.11627,0.11661,0.08448,0.48214,0.13092,0.33973,0.21637,0.33136,0.26267,0.10716,0.12385,0.05088,0.29098,0.16695,0.3546,0.08985,0.0229,0.0903,0.45886,0.08575,0.04003,0.08627,0.08911,0.14145,0.18461,0.02961,0.06406,0.21883,0.07028,0.07238,0.24106
0.71662,0.04796,0.77486,0.71227,0.76011,0.76647,0.72905,0.47608,0.71175,0.52275,0.67419,0.65488,0.66256,0.87699,0.51621,0.66088,0.7402,0.73625,0.75044,0.51138,0.74365,0.76078,0.71272,0.10597,0.74057,0.67656,0.72962,0.7171,0.06269,0.57488,0.73213,0.67317,0.74453,0.77987,0.73002,0.58214,0.56033,0.49791,0.52055,0.72862,0.41733,0.60271,0.67511,0.73715,0.58899,0.69144,0.61817,0.71096,0.79045,0.22373
0.08991,0.03854,0.22622,0.11186,0.0731,0.43934,0.2387,0.06201,0.17172,0.13261,0.33292,0.06002,0.36139,0.05509,0.05663,0.21879,0.12526,0.29348,0.04693,0.05335,0.33609,0.31353,0.33274,0.06753,0.4155,0.11564,0.16999,0.61568,0.71679,0.24424,0.04754,0.44291,0.13208,0.41947,0.19467,0.03288,0.24591,0.04965,0.05658,0.03259,0.14838,0.06955,0.21536,0.13076,0.06274,0.07269,0.34416,0.07897,0.05906,0.84826
0.69873,0.04811,0.71132,0.7137,0.75391,0.80268,0.70178,0.6438,0.67275,0.66629,0.73614,0.60323,0.69519,0.66525,0.47129,0.69927,0.74616,0.63867,0.70733,0.57185,0.70851,0.68484,0.72819,0.521,0.78062,0.61019,0.64496,0.64131,0.09246,0.63767,0.7211,0.65033,0.72604,0.74729,0.74268,0.39639,0.42814,0.7347,0.67795,0.67978,0.5394,0.61314,0.62587,0.65858,0.49222,0.55259,0.70983,0.60176,0.58938,0.11678
0.7641,0.04021,0.83162,0.80943,0.84944,0.77911,0.81386,0.76458,0.78083,0.80882,0.79447,0.72634,0.77846,0.79256,0.5582,0.77859,0.87288,0.73067,0.81181,0.74454,0.78469,0.80242,0.76825,0.55427,0.82115,0.85457,0.75194,0.80119,0.0629,0.78179,0.8441,0.78106,0.82994,0.85607,0.81978,0.81095,0.61639,0.83564,0.65059,0.74942,0.72642,0.75936,0.71158,0.83002,0.67473,0.66878,0.44558,0.83569,0.82224,0.05294
0.74345,0.04916,0.64656,0.69506,0.8527,0.78844,0.78708,0.74615,0.75354,0.72827,0.73672,0.67347,0.65559,0.93478,0.7079,0.70986,0.88777,0.49919,0.8057,0.66092,0.57592,0.61764,0.47762,0.49078,0.81167,0.74697,0.78644,0.74801,0.06272,0.71631,0.75839,0.7235,0.80071,0.7914,0.79917,0.69331,0.64964,0.64119,0.54343,0.73938,0.44224,0.70983,0.48581,0.81205,0.71075,0.50162,0.71188,0.60556,0.85752,0.11331
0.73295,0.04767,0.79294,0.72209,0.81024,0.81704,0.75226,0.69774,0.7909,0.73527,0.79021,0.61547,0.71543,0.69932,0.74364,0.71748,0.81013,0.70846,0.75498,0.68236,0.27324,0.71759,0.70247,0.48228,0.80474,0.54308,0.64899,0.74348,0.05341,0.69564,0.69285,0.727,0.79773,0.6713,0.78092,0.72568,0.54684,0.09809,0.72622,0.75072,0.63626,0.67513,0.65687,0.75281,0.245,0.60226,0.71783,0.74345,0.68269,0.19794
0.09665,0.03389,0.17371,0.10759,0.05602,0.6053,0.06467,0.06897,0.49944,0.17214,0.18706,0.06719,0.1121,0.05127,0.0658,0.15884,0.13219,0.06348,0.04995,0.06152,0.13871,0.06955,0.45789,0.14801,0.64143,0.11015,0.29904,0.51243,0.09933,0.12847,0.06274,0.27065,0.07883,0.16695,0.23513,0.02669,0.11904,0.07038,0.03322,0.03746,0.15553,0.10158,0.20268,0.19228,0.05462,0.09609,0.27498,0.06751,0.0659,0.73923
0.45511,0.03893,0.40092,0.21367,0.0457,0.7897,0.14626,0.08078,0.66319,0.16829,0.41963,0.09082,0.27374,0.055,0.05982,0.1664,0.25259,0.09904,0.51247,0.07982,0.12932,0.16967,0.21649,0.16443,0.61169,0.15668,0.28838,0.60156,0.05134,0.44548,0.12486,0.53051,0.22338,0.24033,0.59982,0.02979,0.21244,0.0995,0.18157,0.75304,0.22934,0.69692,0.60297,0.49049,0.10083,0.09102,0.36596,0.24733,0.85395,0.09084
0.58034,0.03002,0.28367,0.5708,0.57181,0.691,0.56856,0.46057,0.5333,0.42255,0.61147,0.52347,0.53061,0.6057,0.10893,0.59409,0.47912,0.48991,0.65812,0.45106,0.65279,0.22702,0.35285,0.1325,0.6402,0.38421,0.4007,0.59589,0.05107,0.46487,0.19841,0.51745,0.58698,0.54534,0.68105,0.43534,0.16422,0.35781,0.40588,0.58845,0.31254,0.54009,0.36705,0.64594,0.20245,0.11486,0.49803,0.39577,0.56762,0.21683
0.81035,0.04152,0.80493,0.81338,0.89802,0.80281,0.82582,0.72684,0.79849,0.15469,0.82577,0.75862,0.78672,0.83087,0.72507,0.81742,0.85667,0.84764,0.87609,0.78095,0.7972,0.86396,0.7558,0.16,0.84041,0.84975,0.85015,0.80706,0.06093,0.80747,0.8395,0.77208,0.86712,0.84459,0.83328,0.84046,0.52008,0.80628,0.89276,0.81238,0.50801,0.79606,0.76617,0.89912,0.83097,0.60721,0.77828,0.8385,0.91649,0.07845
0.75902,0.0329,0.81904,0.78526,0.84566,0.82233,0.80709,0.64792,0.76951,0.79311,0.7826,0.67829,0.64353,0.7526,0.70704,0.71276,0.87834,0.76896,0.82465,0.7523,0.79498,0.77503,0.68244,0.19953,0.81676,0.83165,0.77404,0.71032,0.04363,0.78994,0.74739,0.735,0.80134,0.84502,0.81118,0.67781,0.64764,0.66782,0.81148,0.82411,0.74084,0.74973,0.73443,0.83821,0.42689,0.49217,0.75363,0.83411,0.88034,0.09709
0.76815,0.03632,0.20575,0.64823,0.65254,0.80553,0.389,0.38175,0.67556,0.20345,0.80953,0.79639,0.67859,0.86919,0.45422,0.79289,0.31408,0.47518,0.93182,0.80495,0.12731,0.43672,0.18853,0.18602,0.89366,0.19641,0.82677,0.49343,0.05543,0.78212,0.32798,0.59656,0.84206,0.59605,0.85471,0.82408,0.1251,0.55118,0.17719,0.39472,0.51557,0.83145,0.63082,0.91068,0.05979,0.44366,0.62296,0.06596,0.7454,0.07748
0.3143,0.03982,0.20048,0.11984,0.04623,0.6643,0.04399,0.06347,0.29877,0.1349,0.44874,0.46542,0.20591,0.61647,0.39816,0.52651,0.12358,0.07341,0.90567,0.85453,0.16547,0.09949,0.27897,0.09835,0.66335,0.10808,0.04539,0.18877,0.0529,0.09256,0.06257,0.1417,0.06914,0.09041,0.52621,0.60127,0.14973,0.12469,0.11602,0.73423,0.1076,0.30949,0.24508,0.88481,0.06623,0.07389,0.2318,0.07654,0.52047,0.05479
0.62787,0.03358,0.6429,0.5989,0.68019,0.76344,0.66389,0.56688,0.62454,0.58709,0.66555,0.58541,0.65172,0.62513,0.49229,0.63333,0.69896,0.58489,0.66767,0.52655,0.5035,0.67828,0.52416,0.40104,0.67872,0.56013,0.59836,0.70206,0.04722,0.54605,0.667,0.61061,0.62562,0.71243,0.71529,0.53064,0.44695,0.711,0.35735,0.5975,0.56004,0.60478,0.54964,0.66576,0.48442,0.56323,0.57569,0.33402,0.68726,0.14691
0.83264,0.03673,0.67045,0.85204,0.88247,0.83259,0.5796,0.89721,0.86091,0.48192,0.8431,0.82219,0.69473,0.90717,0.68316,0.77247,0.57968,0.85052,0.92176,0.87085,0.78419,0.64138,0.34296,0.18661,0.86618,0.653,0.89742,0.82225,0.05082,0.86739,0.88597,0.82776,0.89455,0.86869,0.84166,0.89969,0.60172,0.66112,0.68218,0.88739,0.63354,0.86817,0.73201,0.93493,0.75183,0.53337,0.84166,0.61293,0.68233,0.03923
0.70699,0.04077,0.79068,0.65398,0.73229,0.7366,0.73253,0.60868,0.65314,0.6511,0.66739,0.61602,0.61952,0.71057,0.31384,0.69718,0.73488,0.49143,0.68413,0.45195,0.69849,0.66374,0.73382,0.45041,0.68564,0.57893,0.59874,0.75047,0.05694,0.57583,0.10894,0.65229,0.72029,0.8086,0.73194,0.53059,0.65297,0.74447,0.32249,0.57079,0.51835,0.67638,0.65861,0.75899,0.41656,0.56724,0.68696,0.72896,0.73718,0.19058
0.70364,0.04301,0.78704,0.72041,0.83597,0.77566,0.75715,0.65353,0.74404,0.70568,0.70475,0.64138,0.7138,0.72723,0.63592,0.68614,0.71729,0.72238,0.73115,0.68395,0.50543,0.67297,0.69287,0.47773,0.76313,0.70765,0.73425,0.58217,0.05784,0.67271,0.58148,0.68322,0.78309,0.76109,0.73712,0.67577,0.35236,0.55884,0.59385,0.73332,0.66344,0.67542,0.5868,0.77007,0.47063,0.68672,0.67705,0.55043,0.82597,0.10651
0.45128,0.03383,0.55889,0.47122,0.39321,0.67534,0.47487,0.25188,0.5214,0.43464,0.51168,0.3648,0.51451,0.48234,0.39633,0.5215,0.56531,0.39083,0.44388,0.35896,0.43404,0.45438,0.54226,0.28165,0.53072,0.41525,0.45303,0.58786,0.06546,0.3693,0.4993,0.47149,0.48215,0.50426,0.55165,0.39358,0.36577,0.55131,0.39649,0.32394,0.39935,0.42551,0.42642,0.47105,0.40914,0.43699,0.42023,0.30698,0.44228,0.22854
0.68931,0.03878,0.66207,0.67681,0.68139,0.81083,0.69082,0.66685,0.69175,0.48708,0.73563,0.63488,0.63841,0.74003,0.53552,0.64486,0.67482,0.65046,0.75297,0.53985,0.62402,0.66594,0.63883,0.26464,0.77866,0.50444,0.61498,0.70516,0.04119,0.64426,0.44342,0.68134,0.6957,0.7532,0.78954,0.28518,0.62163,0.66839,0.57786,0.59277,0.53353,0.64724,0.68738,0.75269,0.70024,0.45478,0.6441,0.51911,0.74822,0.10155
0.7911,0.04796,0.80325,0.79003,0.83305,0.81581,0.84764,0.7213,0.80702,0.75773,0.791,0.68234,0.73825,0.74715,0.33789,0.73261,0.81298,0.78454,0.83282,0.74782,0.58136,0.6379,0.33261,0.55917,0.844,0.80762,0.47478,0.73106,0.05113,0.74373,0.28097,0.78157,0.81811,0.59015,0.79346,0.61449,0.4275,0.65401,0.28063,0.83464,0.46063,0.73983,0.7189,0.81699,0.32393,0.54497,0.77263,0.54603,0.88018,0.09149
0.77663,0.04367,0.54787,0.79664,0.65957,0.82191,0.81995,0.80926,0.78102,0.81856,0.78019,0.69577,0.71073,0.85844,0.79392,0.73894,0.86396,0.78823,0.77308,0.77105,0.77229,0.85502,0.34346,0.41701,0.8456,0.93004,0.81359,0.79133,0.05821,0.7915,0.87174,0.76055,0.81365,0.87244,0.82383,0.8233,0.70122,0.79205,0.58909,0.81882,0.35546,0.69042,0.44152,0.90955,0.17734,0.73806,0.76361,0.76844,0.89301,0.09067
0.75748,0.04461,0.69404,0.68399,0.78114,0.82284,0.78905,0.70515,0.74337,0.68468,0.75629,0.70099,0.62946,0.81537,0.40224,0.71948,0.81896,0.72933,0.79771,0.69119,0.56094,0.7226,0.69244,0.49367,0.78688,0.63508,0.79356,0.66708,0.07177,0.76661,0.47611,0.72751,0.71791,0.80947,0.79288,0.7364,0.63518,0.68912,0.52068,0.70007,0.52358,0.71499,0.66533,0.84554,0.63158,0.41563,0.75901,0.48301,0.88264,0.1956
0.77453,0.03596,0.74052,0.70317,0.86486,0.82436,0.79768,0.49563,0.73257,0.72762,0.61991,0.71363,0.64743,0.78862,0.38925,0.73484,0.61768,0.73413,0.78159,0.67485,0.35267,0.39789,0.48322,0.41718,0.77665,0.69142,0.77749,0.73254,0.06855,0.74613,0.21228,0.73624,0.61523,0.82199,0.80292,0.61825,0.15613,0.72887,0.2222,0.7826,0.42087,0.72546,0.57081,0.81276,0.12764,0.6787,0.68814,0.18367,0.20948,0.16584
0.76584,0.05056,0.59481,0.69322,0.74307,0.81882,0.70186,0.72948,0.73126,0.42396,0.7706,0.665,0.69266,0.78736,0.53026,0.52901,0.78919,0.69261,0.73668,0.55997,0.59053,0.40882,0.66564,0.45317,0.72291,0.62387,0.7505,0.69517,0.06204,0.67217,0.54817,0.73047,0.68122,0.76023,0.77073,0.59376,0.65151,0.67259,0.64118,0.65503,0.46377,0.70607,0.66456,0.80509,0.66574,0.47998,0.6887,0.72144,0.83006,0.14037
0.67995,0.08451,0.72173,0.69451,0.78968,0.84159,0.71593,0.71299,0.72115,0.68827,0.72883,0.65701,0.68059,0.76415,0.68352,0.65968,0.82036,0.69347,0.72338,0.61678,0.4036,0.69705,0.71658,0.47444,0.76323,0.71516,0.6905,0.74333,0.0713,0.69049,0.44446,0.66652,0.76065,0.74594,0.77394,0.47362,0.51249,0.77881,0.71601,0.73318,0.70615,0.65427,0.65641,0.77587,0.48114,0.48131,0.69408,0.6314,0.8082,0.20775
0.80819,0.04233,0.84341,0.8063,0.86766,0.82254,0.8569,0.80949,0.80812,0.80032,0.84382,0.74209,0.78434,0.93477,0.60601,0.75227,0.91297,0.81422,0.87092,0.79897,0.56502,0.85607,0.74454,0.57528,0.85522,0.87072,0.80187,0.80282,0.05769,0.84744,0.59143,0.79583,0.8449,0.85866,0.84134,0.68223,0.46969,0.82859,0.87349,0.83274,0.80914,0.76955,0.78421,0.9007,0.83781,0.74101,0.78286,0.16451,0.91757,0.11981
0.8269,0.0446,0.33787,0.80282,0.67891,0.80394,0.47263,0.26912,0.67035,0.69883,0.70354,0.61639,0.62913,0.94075,0.9202,0.80358,0.75648,0.85859,0.92429,0.86471,0.53504,0.50587,0.78914,0.12382,0.87067,0.12113,0.86206,0.58224,0.06601,0.85525,0.55676,0.82872,0.90826,0.87898,0.44613,0.91295,0.13104,0.58981,0.41638,0.65816,0.35934,0.88754,0.51896,0.91236,0.34537,0.15062,0.79534,0.35403,0.59221,0.07827
0.77516,0.05149,0.82292,0.78153,0.81424,0.85449,0.78062,0.79252,0.84734,0.60597,0.80996,0.73632,0.75852,0.94954,0.54096,0.76369,0.84133,0.78305,0.88961,0.75875,0.49944,0.82631,0.71412,0.48379,0.83084,0.73342,0.7811,0.78812,0.04784,0.80751,0.65985,0.76787,0.85759,0.85038,0.83234,0.65811,0.66215,0.64878,0.25559,0.7643,0.70846,0.74113,0.73217,0.89426,0.52987,0.50814,0.7631,0.53037,0.62718,0.10164
0.75595,0.03946,0.68329,0.74728,0.75405,0.78886,0.72647,0.67454,0.71759,0.70776,0.76143,0.60723,0.70605,0.70574,0.57815,0.73812,0.84213,0.6905,0.81446,0.66646,0.59552,0.5621,0.70015,0.53301,0.82563,0.53196,0.70908,0.77278,0.06362,0.72784,0.79128,0.70975,0.79602,0.78002,0.79975,0.69291,0.58644,0.77155,0.47397,0.65121,0.63315,0.7122,0.67453,0.83817,0.59813,0.61925,0.48295,0.78244,0.78431,0.15257
0.25005,0.03876,0.48062,0.13857,0.08159,0.60859,0.14152,0.05917,0.47726,0.28394,0.37767,0.10169,0.28069,0.05877,0.06705,0.22538,0.26363,0.11488,0.21807,0.09005,0.15786,0.12698,0.3043,0.1253,0.48196,0.29032,0.24273,0.42622,0.36821,0.21521,0.10749,0.42025,0.08471,0.42217,0.33294,0.02789,0.17814,0.08814,0.05341,0.03894,0.15481,0.14164,0.22298,0.28234,0.05679,0.15143,0.21718,0.06017,0.38489,0.35886
0.80719,0.04267,0.62471,0.80535,0.8607,0.80661,0.80187,0.59931,0.8022,0.75091,0.85163,0.70706,0.62178,0.94886,0.44492,0.75802,0.91728,0.75398,0.85507,0.79648,0.79956,0.83925,0.73565,0.23415,0.83177,0.49615,0.85611,0.82036,0.05846,0.8053,0.62226,0.80049,0.84781,0.87604,0.84942,0.85571,0.74103,0.73084,0.60061,0.75638,0.72497,0.8159,0.72097,0.91625,0.6081,0.6622,0.77746,0.48017,0.87225,0.05531
0.69743,0.04484,0.56808,0.61761,0.70232,0.7871,0.63381,0.26152,0.75196,0.43576,0.74572,0.62142,0.49147,0.75031,0.08287,0.65746,0.74743,0.61874,0.67754,0.60875,0.42221,0.53198,0.45714,0.25215,0.77868,0.25916,0.72839,0.64466,0.06485,0.64913,0.17859,0.67221,0.66892,0.60634,0.76153,0.53522,0.25395,0.11006,0.40667,0.72238,0.45288,0.65176,0.53257,0.71141,0.15642,0.38618,0.62365,0.25818,0.61911,0.17299
0.82163,0.04518,0.85863,0.84737,0.8861,0.85478,0.89523,0.84952,0.85472,0.8068,0.84238,0.80831,0.81755,0.91564,0.86692,0.80971,0.84442,0.8541,0.94086,0.86418,0.8296,0.87073,0.80559,0.59623,0.92883,0.87504,0.86147,0.8442,0.05185,0.84025,0.89139,0.84508,0.93463,0.88125,0.86844,0.84478,0.79941,0.83924,0.73484,0.85224,0.62744,0.87733,0.83029,0.92121,0.65398,0.74391,0.85673,0.26127,0.94542,0.06629
0.75776,0.04215,0.81038,0.74178,0.76362,0.80784,0.74254,0.4704,0.7609,0.73116,0.79244,0.68406,0.74252,0.77732,0.64493,0.69351,0.78946,0.75166,0.78454,0.70926,0.25353,0.69362,0.72155,0.36373,0.83957,0.75052,0.75415,0.66174,0.05508,0.73029,0.16993,0.74283,0.7974,0.80602,0.79618,0.70572,0.49022,0.79136,0.7723,0.76015,0.63719,0.73694,0.70395,0.78623,0.59774,0.43749,0.70861,0.63651,0.81053,0.08383
0.70805,0.03761,0.61339,0.65422,0.71031,0.77521,0.66849,0.64627,0.65278,0.56438,0.69701,0.60039,0.67516,0.75513,0.46794,0.64287,0.75814,0.66877,0.6726,0.59038,0.63137,0.51401,0.58682,0.21259,0.77641,0.7613,0.51575,0.6809,0.07376,0.61213,0.22273,0.66681,0.89507,0.76164,0.75939,0.63895,0.46433,0.59699,0.42363,0.61093,0.62729,0.66245,0.58053,0.76302,0.35039,0.31902,0.62258,0.37478,0.58642,0.26593
0.79188,0.03882,0.78178,0.75619,0.81055,0.77486,0.68949,0.35362,0.73407,0.76328,0.74621,0.70219,0.74652,0.74944,0.52862,0.68865,0.82047,0.71792,0.76358,0.75151,0.58195,0.61968,0.72918,0.23451,0.77987,0.622,0.78228,0.66866,0.03953,0.74274,0.14087,0.7232,0.82284,0.87734,0.82587,0.68536,0.51628,0.79571,0.72882,0.78523,0.40736,0.74743,0.54565,0.83997,0.36755,0.69944,0.69415,0.81121,0.85443,0.11767
0.72457,0.04092,0.5385,0.70545,0.79648,0.8415,0.77812,0.69509,0.74952,0.14688,0.70506,0.60997,0.69143,0.77526,0.31659,0.70456,0.75115,0.71054,0.74065,0.64866,0.63206,0.8026,0.35863,0.53715,0.79307,0.73781,0.71227,0.66297,0.04881,0.73039,0.39846,0.78128,0.81629,0.68354,0.77905,0.6759,0.65254,0.61178,0.24115,0.49571,0.71009,0.7039,0.70421,0.82759,0.77189,0.54094,0.68166,0.73223,0.80868,0.09606
0.10735,0.04919,0.42795,0.09109,0.04604,0.66174,0.06292,0.0517,0.40077,0.14663,0.26834,0.06896,0.23235,0.05129,0.05986,0.34457,0.1485,0.07988,0.20207,0.06737,0.15213,0.06683,0.38384,0.0688,0.62079,0.21464,0.13887,0.50477,0.07241,0.11406,0.07071,0.3968,0.06859,0.311,0.35595,0.02179,0.23696,0.2298,0.04212,0.07804,0.12029,0.11405,0.18098,0.22545,0.07078,0.06138,0.36019,0.12215,0.07158,0.24457
0.6895,0.044,0.73867,0.69561,0.73709,0.77211,0.64755,0.6218,0.64467,0.58644,0.7211,0.59652,0.63154,0.77463,0.52861,0.68829,0.72513,0.66183,0.70926,0.57535,0.52219,0.52955,0.59747,0.24199,0.7551,0.62649,0.70366,0.75077,0.04974,0.66176,0.40847,0.67842,0.74901,0.76,0.76918,0.63642,0.64797,0.76529,0.54694,0.62498,0.57236,0.65023,0.54565,0.76284,0.44756,0.25524,0.65502,0.71147,0.72323,0.1183
0.79392,0.03265,0.76181,0.80846,0.86005,0.84344,0.83462,0.7678,0.79831,0.51975,0.81056,0.49501,0.7805,0.8833,0.44738,0.72949,0.87287,0.81765,0.81442,0.79548,0.45849,0.67865,0.70093,0.19614,0.88405,0.61618,0.82234,0.78115,0.05296,0.78512,0.86698,0.75796,0.90224,0.84759,0.82711,0.80135,0.73569,0.13859,0.78956,0.81903,0.69826,0.81329,0.73034,0.89188,0.52946,0.48898,0.76358,0.81116,0.64057,0.06804
0.12016,0.03211,0.63567,0.11381,0.04395,0.53265,0.07992,0.08863,0.26552,0.20911,0.39595,0.05834,0.3947,0.0515,0.06328,0.20369,0.11396,0.06131,0.07835,0.06992,0.12848,0.09562,0.40046,0.09291,0.61567,0.21127,0.10598,0.36908,0.08595,0.25901,0.13111,0.39568,0.07346,0.33566,0.13077,0.0303,0.13486,0.04577,0.05815,0.06749,0.14363,0.12862,0.15937,0.37243,0.30023,0.1563,0.36826,0.0693,0.1718,0.56302
0.67084,0.03869,0.71344,0.61562,0.63053,0.8177,0.71363,0.58362,0.69827,0.65685,0.71195,0.60354,0.63244,0.85282,0.50143,0.63117,0.66972,0.60839,0.69595,0.58817,0.54362,0.57493,0.6887,0.50662,0.74486,0.53742,0.64625,0.64931,0.02819,0.61515,0.58257,0.66275,0.6594,0.46643,0.74586,0.36247,0.59459,0.58917,0.32678,0.59013,0.58923,0.62158,0.65134,0.7732,0.63988,0.46893,0.56038,0.44471,0.77651,0.15004
0.71693,0.04672,0.78627,0.69931,0.75931,0.79121,0.70907,0.59244,0.71274,0.69818,0.71818,0.66722,0.6493,0.72891,0.25055,0.72623,0.73673,0.6598,0.75246,0.66716,0.16992,0.70829,0.62256,0.15397,0.80491,0.76946,0.68241,0.51559,0.14966,0.66511,0.5698,0.70525,0.71661,0.78541,0.80147,0.58244,0.16527,0.78448,0.63063,0.71833,0.60542,0.68092,0.51039,0.80519,0.56021,0.46271,0.66251,0.26767,0.80328,0.33183
0.7253,0.04198,0.80347,0.7236,0.7898,0.77386,0.77362,0.70698,0.73687,0.71048,0.74366,0.64798,0.72798,0.73107,0.69592,0.71142,0.7648,0.73901,0.77294,0.70546,0.37582,0.6643,0.43661,0.46426,0.80258,0.68847,0.71785,0.68782,0.05214,0.63618,0.57561,0.68229,0.73171,0.59014,0.78047,0.75145,0.67521,0.7537,0.75894,0.61041,0.59376,0.7068,0.6189,0.80785,0.41363,0.59168,0.70214,0.78377,0.82395,0.17242
0.80243,0.04616,0.83456,0.83326,0.80704,0.86054,0.69865,0.82709,0.63662,0.489,0.82666,0.73509,0.58099,0.8555,0.83961,0.77909,0.86263,0.83142,0.83667,0.41154,0.55876,0.38992,0.72682,0.10884,0.8924,0.69501,0.83342,0.68826,0.04853,0.82087,0.13267,0.7944,0.93226,0.52387,0.85191,0.83433,0.79446,0.71401,0.19954,0.90313,0.74388,0.82921,0.79661,0.87292,0.3025,0.4358,0.82584,0.87683,0.9451,0.07388
0.82188,0.04809,0.89312,0.72325,0.85271,0.86597,0.62224,0.71052,0.84958,0.51698,0.83743,0.75866,0.76986,0.91948,0.71584,0.75686,0.31067,0.83812,0.87437,0.81006,0.587,0.88743,0.51725,0.20508,0.69708,0.8456,0.83556,0.79875,0.03931,0.80915,0.91479,0.84327,0.87632,0.90182,0.85036,0.85132,0.7534,0.29621,0.83444,0.78319,0.69646,0.79093,0.80123,0.88704,0.78903,0.51322,0.8251,0.548,0.91569,0.08977
